sex,age,tp_nfMI,tp_nfIS,tp_nfHS,tp_nfdm,tp_fCHD,tp_fCBD,tp_fLC,tp_fCC,tp_fCOPD,tp_fOTH,tp_d_cvd
0,43.299999,.00025363732,.00021246431,.00011915589,.001522132,.000028641422,.000031296706,.000035472647,.000063255597,.00003667776,.00074075663,.0028083022
0,43.400002,.00025719183,.00021438155,.00012019934,.0015336019,.000029155059,.000031584586,.000035871588,.000063799351,.000036916517,.00074728637,.0028338404
0,43.5,.0002607824,.00021631172,.00012124605,.0015451324,.000029676907,.000031874304,.000036275582,.000064342297,.000037156322,.00075387338,.0028595964
0,43.599998,.0002644092,.00021825488,.00012229595,.0015567243,.000030207058,.000032165884,.000036684731,.000064884458,.00003739724,.00076051801,.0028855721
0,43.700001,.00026807244,.00022021103,.00012334899,.0015683788,.000030745618,.000032459349,.00003709914,.00006542584,.000037639329,.00076722063,.0029117698
0,43.799999,.00027177186,.00022218001,.00012440492,.0015800954,.000031292613,.000032754684,.000037518865,.000065966393,.000037882626,.00077398081,.0029381879
0,43.900002,.0002755078,.00022416189,.00012546373,.0015918756,.000031848162,.000033051925,.000037944028,.000066506167,.000038127215,.00078079908,.0029648298
0,44,.00027927995,.00022615651,.00012652521,.001603719,.000032412303,.000033351054,.000038374688,.000067045068,.000038373109,.00078767515,.002991694
0,44.099998,.00028308851,.00022816386,.00012758926,.0016156266,.000032985121,.000033652101,.000038810958,.000067583154,.000038620394,.00079460925,.0030187829
0,44.200001,.00028693362,.00023018396,.0001286558,.0016275995,.000033566714,.000033955086,.000039252955,.00006812044,.000038869137,.00080160174,.0030460982
0,44.299999,.00029081493,.00023221661,.00012972459,.0016396373,.000034157096,.00003426,.000039700735,.000068656882,.000039119379,.00080865208,.0030736385
0,44.400002,.0002947328,.00023426191,.0001307956,.0016517417,.000034756387,.00003456687,.000040154442,.000069192523,.0000393712,.00081576087,.0031014069
0,44.5,.00029868688,.00023631961,.0001318686,.0016639121,.000035364603,.000034875691,.000040614137,.000069727335,.00003962464,.00082292757,.0031294019
0,44.599998,.00030267728,.00023838974,.00013294349,.0016761497,.000035981833,.000035186484,.000041079944,.000070261325,.000039879771,.0008301526,.0031576259
0,44.700001,.00030670408,.00024047228,.00013402016,.0016884557,.000036608155,.000035499274,.000041551993,.000070794558,.000040136685,.00083743606,.0031860801
0,44.799999,.00031076695,.00024256701,.00013509837,.0017008297,.000037243579,.00003581405,.000042030351,.000071326991,.000040395415,.00084477745,.0032147635
0,44.900002,.00031486611,.00024467401,.00013617807,.0017132733,.000037888214,.000036130848,.000042515167,.000071858667,.000040656058,.00085217727,.0032436787
0,45,.00031900124,.00024679303,.00013725902,.0017257864,.000038542057,.000036449655,.000043006519,.000072389594,.000040918661,.00085963501,.0032728245
0,45.099998,.00032317234,.00024892404,.0001383411,.0017383698,.000039205184,.000036770503,.00004350454,.000072919793,.00004118331,.00086715078,.0033022023
0,45.200001,.0003273795,.00025106707,.00013942421,.0017510251,.000039877672,.000037093407,.000044009372,.000073449301,.000041450083,.00087472488,.0033318142
0,45.299999,.00033162229,.00025322181,.00014050808,.0017637516,.000040559509,.000037418366,.000044521094,.000073978117,.000041719039,.00088235666,.0033616584
0,45.400002,.00033590093,.00025538835,.00014159265,.0017765512,.000041250794,.000037745409,.000045039866,.000074506286,.000041990275,.00089004659,.0033917376
0,45.5,.00034021493,.00025756643,.00014267766,.001789424,.000041951505,.00003807453,.000045565779,.000075033822,.000042263848,.00089779397,.0034220503
0,45.599998,.00034456435,.00025975597,.00014376298,.0018023707,.000042661708,.000038405757,.00004609898,.000075560791,.000042539858,.00090559892,.0034525981
0,45.700001,.00034894919,.000261957,.0001448485,.0018153928,.00004338146,.000038739116,.000046639623,.000076087214,.000042818388,.00091346167,.0034833825
0,45.799999,.00035336896,.00026416918,.00014593395,.0018284901,.000044110737,.000039074592,.000047187797,.000076613083,.000043099499,.00092138152,.0035144016
0,45.900002,.0003578238,.00026639263,.00014701922,.0018416642,.000044849614,.000039412233,.000047743684,.000077138524,.000043383308,.00092935882,.0035456587
0,46,.00036231318,.00026862696,.00014810408,.0018549151,.000045598052,.000039752023,.000048307385,.000077663521,.000043669887,.0009373927,.0035771506
0,46.099998,.00036683711,.00027087217,.00014918837,.0018682441,.000046356105,.000040093993,.000048879057,.00007818811,.000043959317,.00094548345,.0036088801
0,46.200001,.00037139549,.00027312824,.00015027194,.0018816525,.000047123809,.000040438168,.000049458875,.000078712379,.000044251712,.00095363101,.0036408477
0,46.299999,.00037598782,.00027539479,.00015135456,.00189514,.000047901118,.000040784536,.000050046936,.000079236321,.000044547138,.00096183474,.0036730524
0,46.400002,.00038061413,.0002776719,.00015243609,.0019087089,.000048688082,.000041133153,.000050643448,.000079760081,.000044845732,.00097009464,.0037054955
0,46.5,.00038527392,.0002799592,.00015351624,.0019223586,.000049484661,.000041483992,.000051248509,.0000802836,.000045147539,.00097841024,.0037381756
0,46.599998,.00038996697,.00028225669,.00015459492,.0019360908,.000050290859,.000041837095,.000051862313,.000080807018,.0000454527,.0009867812,.0037710937
0,46.700001,.00039469328,.00028456422,.00015567192,.0019499066,.000051106712,.000042192485,.00005248504,.000081330363,.00004576131,.00099520781,.0038042511
0,46.799999,.0003994522,.00028688152,.00015674699,.0019638063,.000051932133,.000042550157,.000053116808,.000081853708,.000046073459,.001003689,.0038376458
0,46.900002,.00040424374,.00028920852,.00015781999,.0019777918,.000052767173,.000042910149,.000053757834,.00008237709,.000046389268,.0010122251,.0038712798
0,47,.00040906723,.00029154494,.00015889066,.0019918627,.000053611737,.000043272459,.000054408247,.000082900595,.000046708836,.001020815,.0039051506
0,47.099998,.00041392253,.00029389068,.00015995883,.0020060209,.000054465825,.000043637116,.000055068249,.000083424311,.000047032285,.0010294587,.0039392593
0,47.200001,.00041880948,.00029624562,.00016102432,.0020202675,.000055329441,.000044004151,.000055738041,.000083948282,.000047359728,.0010381563,.0039736079
0,47.299999,.00042372735,.00029860938,.00016208686,.0020346027,.000056202476,.000044373559,.000056417757,.000084472566,.000047691261,.0010469066,.0040081926
0,47.400002,.00042867614,.00030098198,.00016314629,.0020490286,.000057084937,.000044745386,.000057107649,.000084997322,.000048027054,.0010557096,.0040430157
0,47.5,.00043365505,.00030336305,.00016420237,.0020635452,.000057976718,.000045119614,.000057807843,.000085522523,.000048367165,.0010645645,.0040780748
0,47.599998,.0004386639,.00030575242,.00016525488,.0020781539,.000058877791,.00004549629,.00005851857,.000086048291,.000048711754,.001073471,.004113371
0,47.700001,.00044370248,.00030815005,.00016630367,.0020928551,.000059788119,.00004587544,.000059240061,.00008657475,.00004906096,.0010824291,.0041489052
0,47.799999,.00044876992,.00031055548,.00016734844,.0021076477,.000060707564,.000046257061,.000059972466,.000087101951,.000049414892,.0010914373,.0041846735
0,47.900002,.00045386623,.00031296871,.00016838903,.0021225323,.000061636114,.000046641198,.000060716051,.000087629996,.000049773702,.0011004959,.0042206789
0,48,.00045899049,.0003153893,.00016942516,.002137508,.000062573628,.000047027843,.000061470972,.000088158922,.000050137493,.0011096038,.0042569181
0,48.099998,.00046414245,.00031781718,.00017045664,.0021525749,.000063520034,.000047417037,.000062237486,.000088688896,.000050506438,.0011187606,.0042933915
0,48.200001,.00046932179,.00032025212,.00017148328,.0021677332,.00006447528,.000047808808,.000063015839,.000089219982,.000050880673,.0011279661,.0043301
0,48.299999,.00047452765,.00032269378,.00017250479,.0021829815,.00006543917,.000048203157,.000063806212,.000089752291,.000051260344,.0011372188,.00436704
0,48.400002,.00047975991,.00032514203,.00017352101,.0021983206,.000066411689,.000048600134,.000064608896,.000090285932,.000051645606,.0011465189,.0044042133
0,48.5,.00048501758,.0003275965,.00017453164,.0022137491,.000067392633,.000048999729,.000065424065,.000090820969,.00005203659,.001155865,.0044416171
0,48.599998,.0004903003,.00033005697,.00017553648,.0022292673,.000068381909,.000049401984,.000066252003,.000091357542,.000052433468,.0011652568,.0044792513
0,48.700001,.00049560779,.00033252331,.00017653534,.0022448753,.000069379421,.000049806935,.000067092995,.000091895789,.000052836433,.0011746937,.0045171157
0,48.799999,.00050093897,.00033499507,.00017752791,.0022605716,.000070384966,.00005021457,.000067947229,.000092435723,.000053245582,.0011841747,.0045552081
0,48.900002,.00050629367,.00033747213,.00017851405,.0022763568,.000071398448,.000050624956,.000068815039,.000092977592,.000053661155,.0011936992,.0045935293
0,49,.00051167089,.00033995407,.00017949342,.0022922298,.000072419636,.000051038081,.000069696638,.000093521434,.000054083284,.001203266,.0046320753
0,49.099998,.00051707018,.00034244068,.00018046585,.0023081901,.000073448427,.000051453982,.000070592308,.000094067327,.000054512133,.0012128747,.0046708467
0,49.200001,.00052249111,.00034493179,.00018143114,.0023242382,.000074484655,.00005187271,.000071502393,.000094615527,.000054947948,.0012225246,.0047098435
0,49.299999,.0005279326,.00034742689,.00018238895,.0023403724,.000075528085,.000052294246,.000072427101,.000095166048,.00005539085,.0012322142,.0047490615
0,49.400002,.0005333944,.00034992589,.00018333914,.0023565933,.000076578588,.000052718664,.000073366798,.000095719093,.000055841079,.0012419431,.0047885021
0,49.5,.00053887541,.00035242832,.00018428139,.0023728991,.000077635908,.000053145937,.00007432171,.000096274685,.000056298773,.0012517102,.0048281616
0,49.599998,.0005443751,.00035493393,.0001852155,.0023892897,.000078699857,.000053576132,.000075292191,.000096833057,.00005676418,.0012615144,.0048680394
0,49.700001,.00054989289,.00035744251,.00018614126,.0024057657,.000079770289,.000054009277,.000076278593,.000097394324,.000057237499,.0012713554,.0049081361
0,49.799999,.00055542774,.00035995356,.00018705837,.0024223246,.000080846854,.000054445372,.000077281169,.000097958633,.000057718935,.0012812312,.0049484465
0,49.900002,.0005609793,.00036246696,.00018796664,.0024389676,.000081929444,.000054884484,.00007830032,.000098526129,.000058208723,.0012911417,.0049889726
0,50,.00056654628,.00036498217,.00018886579,.0024556925,.000083017716,.0000553266,.000079336307,.000099096906,.000058707046,.0013010851,.0050297091
0,50.099998,.00057212816,.00036749896,.00018975558,.0024724989,.000084111482,.000055771776,.000080389509,.000099671182,.000059214159,.0013110606,.0050706561
0,50.200001,.00057772436,.00037001711,.00019063582,.0024893873,.000085210711,.000056220055,.000081460232,.00010024893,.000059730173,.0013210691,.0051118177
0,50.299999,.0005833336,.00037253604,.00019150622,.0025063558,.000086315202,.000056671444,.000082548664,.00010083021,.000060255199,.0013311097,.0051531913
0,50.400002,.00058895553,.00037505565,.00019236655,.0025234043,.000087424967,.000057126017,.000083655155,.00010141507,.0000607894,.0013411833,.0051947818
0,50.5,.00059458881,.00037757534,.00019321656,.0025405311,.000088539855,.000057583773,.000084779887,.00010200345,.000061332823,.0013512898,.0052365889
0,50.599998,.0006002328,.00038009486,.00019405602,.0025577359,.000089659807,.00005804477,.00008592318,.00010259547,.000061885665,.0013614295,.0052786153
0,50.700001,.00060588686,.00038261397,.00019488472,.0025750189,.000090784786,.000058509075,.000087085362,.00010319118,.000062448045,.001371603,.0053208643
0,50.799999,.00061154965,.00038513209,.00019570236,.0025923774,.000091914641,.000058976679,.000088266614,.00010379053,.000063020067,.0013818099,.0053633354
0,50.900002,.00061722065,.00038764905,.00019650876,.0026098122,.000093049399,.000059447655,.000089467307,.00010439353,.000063601852,.0013920517,.0054060342
0,51,.00062289857,.00039016426,.00019730361,.0026273208,.000094188843,.000059922029,.000090687645,.0001050003,.000064193569,.0014023272,.0054489588
0,51.099998,.00062858267,.00039267744,.00019808674,.0026449033,.000095332995,.000060399841,.000091927956,.00010561078,.000064795313,.0014126378,.005492114
0,51.200001,.00063427252,.00039518857,.00019885806,.0026625593,.000096481759,.000060881179,.000093188602,.00010622518,.000065407316,.0014229835,.0055355025
0,51.299999,.00063996739,.00039769759,.00019961756,.0026802863,.000097635049,.000061366016,.00009446976,.00010684325,.000066029585,.0014333645,.0055791242
0,51.400002,.00064566749,.00040020476,.00020036535,.0026980846,.000098792843,.000061854451,.000095771829,.0001074652,.000066662353,.0014437819,.0056229858
0,51.5,.00065137201,.00040271008,.00020110143,.0027159518,.000099954945,.000062346509,.000097095042,.00010809107,.000067305751,.0014542347,.0056670839
0,51.599998,.00065708096,.0004052138,.00020182591,.0027338879,.0001011214,.00006284222,.000098439719,.00010872076,.000067959882,.0014647245,.0057114256
0,51.700001,.00066279439,.00040771614,.0002025389,.0027518922,.00010229211,.000063341693,.000099806253,.00010935451,.000068624999,.0014752514,.0057560131
0,51.799999,.00066851149,.00041021709,.00020324039,.0027699627,.00010346701,.000063844891,.00010119483,.00010999208,.00006930111,.0014858159,.0058008474
0,51.900002,.00067423255,.00041271703,.00020393053,.0027880995,.00010464602,.000064351938,.00010260588,.00011063377,.000069988513,.0014964183,.0058459332
0,52,.00067995687,.00041521591,.00020460933,.0028063003,.00010582902,.000064862841,.00010403964,.00011127949,.000070687289,.0015070585,.0058912705
0,52.099998,.00068568444,.00041771404,.00020527696,.0028245649,.00010701603,.000065377651,.00010549645,.00011192921,.000071397575,.0015177379,.0059368643
0,52.200001,.00069141539,.0004202117,.00020593349,.0028428931,.00010820701,.000065896449,.0001069767,.00011258304,.000072119597,.0015284569,.0059827194
0,52.299999,.00069714902,.00042270889,.00020657902,.0028612819,.00010940176,.000066419263,.00010848064,.00011324108,.000072853501,.0015392152,.0060288343
0,52.400002,.0007028855,.00042520606,.00020721363,.0028797323,.00011060039,.000066946166,.00011000869,.00011390322,.000073599454,.0015500145,.0060752174
0,52.5,.00070862437,.00042770323,.00020783745,.0028982409,.00011180272,.00006747718,.00011156107,.00011456954,.00007435758,.0015608543,.0061218669
0,52.599998,.00071436568,.00043020071,.0002084506,.002916808,.00011300873,.000068012385,.00011313819,.00011524012,.000075128104,.0015717355,.0061687892
0,52.700001,.00072010944,.00043269884,.00020905319,.0029354328,.00011421843,.000068551853,.00011474044,.00011591494,.000075911201,.0015826592,.0062159882
0,52.799999,.00072585518,.00043519767,.00020964534,.0029541128,.00011543161,.000069095615,.00011636807,.00011659417,.000076707074,.0015936248,.0062634642
0,52.900002,.00073160313,.00043769766,.0002102272,.002972848,.00011664845,.000069643742,.00011802151,.0001172776,.000077515811,.0016046346,.0063112252
0,53,.00073735276,.00044019887,.00021079883,.0029916361,.00011786866,.000070196285,.00011970104,.00011796552,.000078337696,.0016156873,.0063592694
0,53.099998,.0007431042,.00044270168,.00021136043,.0030104762,.00011909234,.000070753311,.00012140703,.0001186578,.000079172845,.0016267847,.0064076041
0,53.200001,.00074885756,.00044520645,.00021191212,.0030293679,.00012031947,.000071314891,.00012313992,.00011935452,.000080021491,.0016379278,.0064562345
0,53.299999,.0007546125,.0004477133,.00021245403,.003048308,.00012154993,.000071881055,.00012489995,.00012005567,.000080883765,.0016491165,.0065051606
0,53.400002,.00076036918,.00045022269,.00021298634,.0030672974,.00012278372,.000072451927,.00012668761,.00012076143,.000081759972,.001660352,.0065543898
0,53.5,.00076612725,.00045273476,.00021350915,.0030863325,.00012402076,.000073027513,.00012850312,.00012147169,.0000826502,.0016716343,.0066039227
0,53.599998,.0007718869,.00045524994,.00021402264,.0031054129,.00012526105,.000073607895,.00013034693,.00012218651,.000083554682,.0016829647,.0066537652
0,53.700001,.00077764824,.00045776859,.00021452697,.0031245379,.00012650463,.000074193165,.00013221947,.00012290597,.000084473657,.0016943444,.0067039239
0,53.799999,.00078341091,.0004602909,.00021502227,.0031437047,.00012775129,.000074783376,.000134121,.00012363022,.00008540733,.0017057728,.0067543983
0,53.900002,.00078917533,.00046281738,.00021550874,.003162913,.00012900124,.000075378601,.00013605201,.00012435904,.000086355853,.0017172525,.0068051978
0,54,.00079494104,.00046534819,.00021598651,.00318216,.00013025425,.000075978889,.00013801275,.00012509263,.000087319459,.0017287827,.0068563218
0,54.099998,.00080070843,.00046788377,.00021645578,.0032014446,.00013151036,.000076584343,.00014000367,.00012583107,.000088298417,.0017403647,.0069077779
0,54.200001,.00080647762,.00047042462,.00021691671,.0032207665,.00013276964,.000077195044,.00014202524,.00012657432,.000089292909,.0017520001,.0069595715
0,54.299999,.00081224833,.00047297092,.00021736945,.003240122,.00013403194,.000077811026,.00014407767,.00012732242,.000090303125,.0017636887,.0070117046
0,54.400002,.00081802101,.00047552324,.00021781423,.0032595114,.00013529741,.000078432407,.0001461615,.00012807541,.000091329333,.0017754325,.0070641856
0,54.5,.00082379539,.00047808173,.00021825117,.0032789314,.00013656587,.000079059224,.000148277,.00012883334,.000092371709,.0017872314,.0071170158
0,54.599998,.00082957168,.00048064697,.00021868048,.0032983811,.00013783741,.000079691585,.00015042462,.00012959624,.000093430514,.0017990867,.0071702013
0,54.700001,.00083535031,.0004832194,.00021910237,.0033178595,.000139112,.000080329606,.00015260483,.00013036434,.000094506082,.0018109995,.0072237491
0,54.799999,.00084113097,.0004857993,.00021951698,.0033373632,.00014038965,.000080973281,.00015481787,.00013113733,.000095598451,.0018229707,.0072776619
0,54.900002,.00084691413,.00048838725,.00021992454,.0033568921,.0001416704,.000081622769,.00015706429,.00013191551,.000096708005,.0018350016,.0073319478
0,55,.00085269962,.00049098354,.00022032521,.0033764427,.00014295417,.000082278108,.00015934433,.0001326988,.000097834898,.0018470925,.0073866085
0,55.099998,.00085848785,.00049358868,.0002207192,.0033960145,.000144241,.000082939412,.00016165849,.00013348735,.000098979457,.0018592448,.0074416515
0,55.200001,.00086427922,.00049620325,.00022110675,.003415606,.00014553098,.00008360677,.00016400723,.00013428112,.00010014189,.0018714601,.0074970843
0,55.299999,.00087007345,.00049882755,.00022148798,.0034352134,.00014682401,.000084280255,.00016639079,.00013508019,.00010132245,.0018837386,.0075529087
0,55.400002,.00087587116,.00050146214,.00022186314,.003454837,.00014812016,.000084959996,.00016880978,.00013588471,.00010252147,.0018960818,.0076091341
0,55.5,.00088167225,.00050410745,.00022223243,.0034744728,.0001494195,.00008564601,.00017126434,.00013669439,.00010373899,.0019084912,.0076657636
0,55.599998,.00088747707,.00050676399,.00022259605,.00349412,.00015072197,.000086338448,.00017375505,.00013750957,.00010497546,.0019209675,.0077228039
0,55.700001,.00089328625,.0005094324,.00022295422,.0035137776,.00015202763,.000087037442,.0001762824,.00013833042,.00010623123,.0019335118,.0077802627
0,55.799999,.00089909951,.00051211298,.00022330713,.0035334406,.00015333651,.000087742999,.00017884656,.0001391566,.00010750631,.0019461255,.007838144
0,55.900002,.00090491754,.00051480642,.00022365499,.0035531104,.00015464875,.000088455286,.00018144814,.00013998835,.00010880112,.0019588105,.0078964559
0,56,.00091074035,.00051751314,.00022399805,.0035727823,.00015596418,.000089174377,.00018408739,.00014082581,.00011011594,.0019715666,.0079552028
0,56.099998,.00091656839,.00052023376,.00022433649,.0035924553,.00015728298,.000089900379,.00018676478,.00014166888,.00011145099,.0019843963,.008014393
0,56.200001,.00092240219,.00052296888,.00022467054,.0036121281,.00015860522,.000090633424,.00018948082,.00014251769,.00011280664,.0019973007,.0080740331
0,56.299999,.0009282417,.00052571896,.0002250004,.0036317967,.00015993086,.000091373564,.00019223572,.00014337222,.00011418307,.0020102805,.0081341276
0,56.400002,.00093408779,.0005284847,.00022532634,.0036514604,.00016126006,.000092120972,.00019503009,.00014423262,.00011558067,.0020233381,.0081946878
0,56.5,.00093994022,.0005312665,.00022564852,.0036711157,.00016259275,.0000928757,.00019786412,.00014509885,.00011699962,.0020364737,.0082557146
0,56.599998,.00094579987,.00053406513,.00022596719,.0036907613,.00016392909,.000093637878,.00020073832,.00014597093,.00011844025,.0020496894,.0083172172
0,56.700001,.00095166714,.00053688127,.0002262826,.0037103947,.00016526913,.000094407675,.0002036532,.00014684911,.00011990298,.0020629871,.0083792079
0,56.799999,.00095754204,.00053971529,.00022659494,.0037300137,.00016661288,.000095185133,.00020660894,.00014773321,.00012138793,.0020763671,.0084416857
0,56.900002,.00096342555,.00054256804,.00022690446,.0037496164,.0001679605,.000095970427,.00020960617,.00014862345,.00012289557,.0020898322,.0085046645
0,57,.00096931774,.00054544007,.00022721139,.0037691994,.00016931198,.000096763622,.00021264503,.00014951975,.00012442603,.0021033827,.0085681472
0,57.099998,.00097521924,.000548332,.00022751596,.0037887602,.00017066745,.000097564887,.00021572606,.00015042225,.00012597974,.0021170208,.008632144
0,57.200001,.00098113064,.00055124471,.00022781838,.0038082984,.00017202702,.000098374352,.00021884976,.000151331,.00012755704,.0021307487,.0086966632
0,57.299999,.0009870521,.00055417861,.00022811891,.0038278096,.00017339065,.000099192126,.00022201632,.00015224615,.00012915823,.002144566,.0087617086
0,57.400002,.00099298463,.00055713457,.00022841776,.0038472919,.00017475866,.00010001834,.00022522628,.00015316748,.00013078355,.0021584772,.0088272942
0,57.5,.00099892844,.00056011323,.00022871522,.0038667435,.00017613094,.0001008531,.00022847984,.00015409522,.00013243334,.0021724815,.0088934219
0,57.599998,.0010048839,.00056311529,.00022901145,.0038861604,.00017750767,.00010169659,.00023177749,.00015502947,.00013410798,.0021865817,.0089601027
0,57.700001,.0010108523,.00056614162,.00022930677,.0039055422,.00017888901,.00010254894,.00023511973,.00015597019,.00013580782,.00220078,.009027347
0,57.799999,.0010168334,.00056919281,.00022960136,.0039248839,.00018027499,.00010341024,.00023850668,.00015691739,.00013753305,.0022150774,.0090951594
0,57.900002,.0010228283,.00057226978,.00022989545,.0039441851,.00018166579,.00010428071,.00024193898,.00015787131,.00013928422,.0022294763,.009163552
0,58,.0010288374,.00057537312,.00023018935,.0039634416,.00018306135,.00010516046,.00024541674,.00015883207,.00014106161,.002243977,.0092325276
0,58.099998,.0010348614,.00057850365,.00023048326,.003982652,.00018446213,.00010604956,.00024894034,.00015979916,.00014286526,.0022585839,.0093021011
0,58.200001,.0010409012,.0005816624,.00023077746,.0040018135,.00018586789,.00010694834,.00025251048,.00016077355,.00014469614,.0022732967,.009372279
0,58.299999,.0010469569,.00058484991,.0002310721,.0040209224,.000187279,.00010785677,.00025612704,.00016175446,.00014655398,.0022881185,.0094430689
0,58.400002,.0010530299,.00058806728,.00023136755,.0040399777,.00018869551,.00010877515,.00025979077,.00016274255,.00014843959,.0023030511,.0095144836
0,58.5,.0010591203,.00059131504,.00023166399,.0040589743,.00019011764,.00010970351,.0002635016,.00016373731,.00015035288,.0023180966,.0095865289
0,58.599998,.0010652292,.00059459422,.00023196172,.0040779109,.00019154545,.00011064208,.0002672601,.00016473921,.00015229451,.0023332566,.0096592139
0,58.700001,.0010713572,.00059790589,.00023226092,.004096786,.0001929791,.00011159106,.00027106673,.00016574835,.00015426493,.0023485338,.0097325519
0,58.799999,.0010775049,.00060125062,.0002325619,.0041155946,.0001944187,.00011255058,.00027492153,.00016676476,.00015626436,.0023639293,.0098065473
0,58.900002,.0010836734,.00060462963,.00023286488,.0041343356,.00019586456,.00011352081,.00027882506,.00016778828,.00015829316,.002379447,.009881217
0,59,.0010898632,.00060804351,.00023317015,.0041530044,.00019731677,.00011450188,.00028277727,.00016881894,.00016035154,.0023950879,.0099565629
0,59.099998,.0010960754,.00061149342,.00023347794,.0041715996,.00019877544,.00011549403,.00028677873,.0001698571,.00016244013,.002410854,.010032598
0,59.200001,.0011023107,.00061498047,.00023378854,.0041901185,.00020024079,.00011649747,.00029082983,.00017090284,.0001645594,.0024267484,.010109336
0,59.299999,.0011085697,.00061850529,.00023410215,.0042085568,.00020171306,.00011751228,.00029493048,.00017195581,.0001667093,.0024427734,.010186783
0,59.400002,.0011148538,.00062206923,.00023441909,.0042269137,.00020319226,.0001185388,.00029908138,.00017301677,.00016889082,.0024589302,.010264951
0,59.5,.0011211635,.0006256731,.00023473962,.0042451844,.0002046788,.00011957702,.00030328234,.00017408495,.00017110367,.002475223,.01034385
0,59.599998,.0011274994,.00062931795,.00023506394,.0042633661,.00020617267,.00012062731,.00030753389,.00017516116,.00017334876,.0024916525,.010423489
0,59.700001,.0011338632,.00063300499,.00023539238,.004281457,.00020767435,.00012168979,.00031183631,.0001762449,.00017562618,.0025082235,.010503885
0,59.799999,.0011402555,.00063673517,.00023572522,.0042994535,.00020918374,.00012276466,.00031618957,.00017733662,.00017793647,.0025249359,.010585041
0,59.900002,.0011466771,.00064050971,.00023606265,.004317353,.00021070124,.00012385219,.00032059423,.00017843633,.00018028008,.0025417944,.010666976
0,60,.0011531289,.00064432953,.000236405,.0043351525,.00021222695,.00012495248,.00032505015,.0001795439,.00018265718,.0025588004,.010749693
0,60.099998,.0011596123,.00064819591,.00023675256,.004352848,.00021376125,.0001260658,.0003295576,.00018065945,.00018506823,.0025759572,.010833208
0,60.200001,.0011661282,.00065211026,.00023710556,.0043704379,.00021530423,.00012719244,.00033411707,.00018178334,.00018751393,.0025932677,.010917536
0,60.299999,.0011726774,.00065607333,.00023746429,.0043879179,.00021685618,.00012833251,.00033872831,.00018291535,.0001899943,.002610734,.011002682
0,60.400002,.0011792612,.00066008675,.00023782902,.0044052857,.00021841726,.00012948636,.00034339188,.00018405585,.00019251015,.0026283595,.011088663
0,60.5,.0011858806,.00066415145,.00023820005,.004422538,.00021998792,.00013065404,.00034810742,.00018520435,.00019506132,.0026461473,.011175487
0,60.599998,.0011925367,.00066826877,.00023857765,.004439672,.00022156801,.00013183597,.00035287548,.00018636178,.00019764891,.0026640983,.011263166
0,60.700001,.0011992308,.00067244022,.00023896212,.0044566849,.00022315833,.0001330323,.00035769609,.00018752739,.0002002728,.0026822193,.011351719
0,60.799999,.0012059638,.00067666685,.00023935373,.0044735726,.00022475883,.00013424324,.00036256912,.00018870152,.00020293344,.0027005109,.011441151
0,60.900002,.0012127371,.00068095024,.00023975277,.0044903336,.00022636977,.00013546915,.00036749503,.00018988457,.00020563167,.0027189765,.01153148
0,61,.0012195513,.00068529154,.0002401595,.0045069624,.00022799143,.00013671018,.0003724735,.00019107631,.00020836749,.0027376187,.011622713
0,61.099998,.0012264084,.00068969227,.00024057427,.0045234575,.00022962417,.00013796662,.00037750471,.00019227684,.00021114144,.0027564419,.011714867
0,61.200001,.0012333096,.00069415401,.00024099738,.0045398166,.00023126831,.00013923881,.00038258894,.00019348641,.0002139541,.0027754495,.011807959
0,61.299999,.0012402555,.0006986779,.00024142909,.0045560352,.00023292401,.00014052691,.00038772583,.00019470493,.00021680565,.0027946434,.011901992
0,61.400002,.0012472479,.00070326583,.00024186968,.0045721103,.00023459167,.00014183129,.00039291574,.00019593266,.0002196968,.0028140286,.01199699
0,61.5,.0012542881,.00070791895,.00024231953,.0045880387,.00023627162,.00014315212,.00039815821,.00019716939,.00022262757,.0028336076,.012092959
0,61.599998,.0012613771,.00071263901,.00024277889,.0046038176,.00023796414,.00014448974,.00040345345,.00019841534,.00022559859,.0028533847,.012189918
0,61.700001,.001268517,.00071742776,.00024324811,.0046194452,.00023966949,.00014584452,.00040880166,.00019967092,.00022861062,.0028733627,.012287879
0,61.799999,.0012757081,.00072228647,.00024372742,.0046349154,.00024138804,.00014721666,.00041420228,.00020093593,.00023166367,.0028935452,.012386856
0,61.900002,.0012829528,.00072721718,.00024421726,.0046502277,.00024312022,.00014860653,.00041965564,.00020221043,.00023475836,.0029139372,.012486865
0,62,.001290252,.00073222129,.00024471787,.0046653766,.00024486639,.0001500143,.0004251611,.00020349424,.00023789471,.002934542,.012587918
0,62.099998,.0012976072,.00073730061,.00024522957,.0046803611,.00024662665,.00015144043,.00043071894,.00020478808,.00024107374,.0029553622,.01269003
0,62.200001,.0013050202,.00074245717,.00024575272,.0046951775,.00024840175,.00015288522,.00043632899,.00020609154,.00024429552,.0029764045,.012793222
0,62.299999,.0013124922,.00074769242,.00024628764,.0047098221,.00025019175,.00015434892,.00044199079,.00020740491,.00024756053,.0029976701,.012897501
0,62.400002,.0013200251,.00075300859,.00024683468,.0047242926,.00025199715,.00015583199,.00044770451,.00020872842,.00025086946,.003019165,.013002889
